pk_article,article_topic
1147,3
658,3
1693,3
658,3
1967,3
1674,3
658,3
658,3
1009,3
946,3
658,3
1749,3
1210,3
476,0
1749,3
197,3
1115,0
818,0
1915,4
1213,4
1213,3
1094,3
1515,3
1078,3
1222,0
658,3
1210,3
205,3
1222,0
287,3
500,3
970,3
1799,3
1927,3
578,3
1915,3
1502,3
660,3
660,3
660,3
1142,"0,2"
1799,4
660,4
1747,"0,2"
1799,"0,1"
441,0
818,"0,3"
1927,3
660,0
1799,"2,3"
970,"0,3"
660,"0,3"
1920,"2,4"
84,"0,1,4"
970,3
518,3
658,3
1375,1
1142,3
970,3
1142,0
355,"2,3"
1695,3
1300,"2,3"
1110,3
1300,"2,3"
1300,"0,3"
1300,3
1842,"2,3"
1300,"0,3"
1300,"2,3"
1439,3
1300,"2,3"
1300,3
1300,3
1300,3
1300,"0,3,4"
1300,3
1300,"0,3"
1300,"2,3"
1439,"0,3"
1300,"2,3"
1213,"2,3"
1300,3
1300,3
1300,3
1300,3
1300,"0,3"
1300,4
1300,3
821,3
1300,3
1300,"2,3"
1439,3
1300,1
606,"2,3"
1951,0
970,"2,3"
209,"1,4"
970,"0,3,4"
1300,"0,3,4"
1300,3
1300,3
1439,"1,4"
1300,"0,3,4"
1222,"2,3"
1080,"1,4"
1300,"2,3"
1300,3
1300,3
1300,3
1842,"3,4"
1439,0
1300,"1,4"
167,"1,3"
918,"0,3,4"
1300,1
1439,"0,3,4"
918,3
918,"0,3,4"
1820,"0,2"
821,"2,3"
487,"2,3"
1842,"0,2"
1300,"0,3"
1300,3
918,"0,1"
1439,"0,2"
1213,4
356,"0,3"
918,"0,4"
1439,"0,1"
1439,2
1300,3
1300,2
1300,3
1439,1
1439,1
1300,2
1300,0
1300,0
1439,2
660,"0,2"
821,3
821,0
660,2
1799,3
1100,3
215,3
1300,3
289,2
109,3
1242,3
1242,2
44,3
500,3
1898,0
1300,3
1695,3
1439,"0,3"
290,"2,3"
109,2
1739,2
1739,"1,3"
1381,"0,1"
1244,3
8,3
109,0
47,3
109,"0,1"
978,3
1381,3
1690,"0,1,3"
1928,3
1932,0
1414,0
936,0
1242,"0,3"
1381,0
1242,0
109,3
109,3
1300,3
1300,0
1300,2
1032,"2,3"
1244,3
821,0
1300,"0,4"
1439,0
1300,"0,1"
901,0
1300,"2,3"
441,0
109,0
13,"2,3"
109,"2,3"
411,3
1427,0
1427,3
1080,"2,3"
8,0
411,3
1427,1
1381,"0,3"
411,"0,1"
109,"2,3"
1300,2
1300,3
1307,3
1360,3
1300,3
865,"0,1"
419,"0,2"
411,3
1419,3
1414,"1,3"
1760,3
1427,3
1209,3
1427,"0,4"
1165,3
1210,3
84,3
1596,3
2094,0
1222,"1,2"
564,3
1165,"1,2"
821,"0,1"
1355,3
828,3
1360,3
179,3
782,"0,1"
179,3
782,3
310,3
310,3
179,3
49,"1,2"
49,3
179,3
660,3
782,3
49,3
179,0
782,3
782,"0,4"
970,3
782,"1,2"
179,3
782,0
970,0
179,3
782,"1,2"
49,"0,4"
1300,"0,1"
1300,"2,3"
1341,"2,3"
179,3
292,3
292,"2,3"
901,"2,3"
179,3
179,"2,3"
1989,"2,3"
310,3
63,0
1733,"2,3"
1971,"2,3"
1213,3
186,"2,3"
782,"2,3"
1733,"2,3"
1971,4
1971,"2,3"
1300,"2,3"
186,1
1717,"0,3"
186,"0,3"
365,2
186,"2,3"
186,"2,3"
1213,3
186,2
1196,"1,2"
1210,1
782,0
1717,"0,4"
48,"0,2"
1717,"0,1"
1733,"0,3"
1717,"0,3"
84,"2,3"
186,"0,3"
1717,0
84,3
84,"2,3"
1905,"2,3"
372,"2,3"
1717,"0,3,4"
1971,"0,1"
310,3
1638,"0,2,3"
405,3
84,0
1568,"3,4"
1905,"0,3"
1905,"2,4"
1905,"3,4"
1971,0
405,0
262,"3,4"
1971,0
1501,3
1905,"2,3"
2030,3
1905,"0,3"
375,"1,2"
1905,3
1905,3
1905,0
1905,3
1116,3
1332,3
1905,"1,3"
1332,"0,1"
405,"3,4"
1905,"0,4"
1905,"1,3"
673,3
1905,0
405,3
1905,3
1905,"1,3"
1905,"0,1"
224,3
1905,3
1332,3
1905,"3,4"
1905,3
1905,"2,3"
1905,"2,4"
1905,0
137,3
1905,0
408,0
1905,"1,3"
1332,3
1905,"3,4"
1611,3
929,3
1905,4
1332,0
142,0
408,"2,4"
408,3
1733,"0,3"
524,0
524,3
1905,"2,4"
1905,"3,4"
524,1
142,0
1905,0
524,"3,4"
1905,3
524,0
524,3
1905,0
1266,3
524,3
524,"0,3"
1905,"2,4"
524,"0,1,2"
524,"0,3,4"
524,"0,3,4"
279,"0,3,4"
22,"0,1,2"
1113,"2,3"
524,"0,3,4"
524,0
495,0
199,"0,3,4"
199,"0,3,4"
179,"0,3,4"
524,3
1210,"0,3"
1905,2
444,3
199,"2,3"
142,"2,3"
1111,"2,4"
179,0
1332,"0,2"
430,"0,3,4"
1702,0
408,"0,3,4"
660,3
1733,"0,3,4"
199,4
199,0
524,"0,3,4"
86,0
809,"2,3"
524,"0,3,4"
142,"0,3,4"
199,"0,1,2"
1361,"0,1,2"
1099,3
962,"0,3"
524,"0,3,4"
1414,"0,3"
1360,"0,3"
809,3
1751,"0,3"
1343,0
1401,0
469,"0,2"
199,"2,3"
44,"0,3,4"
469,3
96,0
419,"0,2"
469,"1,3"
1613,"0,2"
444,"0,4"
1543,"1,3"
1005,1
732,"2,3"
1905,1
1244,0
693,"0,2"
224,3
224,3
1717,"0,2"
1929,"0,2"
978,0
343,3
1180,"2,3"
1733,"2,3"
469,"0,2,3"
1193,"0,2"
1180,"0,2"
1695,"0,2"
96,0
1012,"0,2"
1343,"1,3"
1180,"0,2"
405,"0,2"
463,"0,2"
463,3
778,"0,3"
469,0
352,4
84,0
1546,3
789,0
1343,0
289,0
419,"0,2,3"
855,"0,3"
1294,"0,3"
469,"0,3"
1905,3
1294,"2,3"
1315,3
277,4
277,"0,3"
1546,3
1535,3
137,"3,4"
1294,"0,3"
1546,"0,3"
469,"0,3"
515,3
789,"1,3"
789,4
617,3
1343,"0,3"
388,0
21,3
789,3
1937,3
1300,3
199,3
1546,0
1035,0
1694,"0,3"
1694,3
1694,3
622,"0,3"
1694,0
681,"0,2,3"
337,"0,3"
1694,3
1694,"3,4"
1694,3
1213,0
1224,3
1761,0
1213,4
2026,"0,4"
1210,"0,3"
869,"0,3"
789,3
660,3
1414,3
1895,"0,4"
1694,"2,3"
1209,"0,3"
1694,"0,2"
923,3
337,"2,3"
1694,"0,2"
337,"0,3"
102,"0,2"
1213,3
84,0
1694,0
1694,3
1035,3
1035,3
1300,"0,3"
238,"0,2"
1694,0
1599,3
1599,0
1014,"0,3"
1599,"1,3"
1250,3
789,3
131,0
1210,"0,1,2"
1694,"0,3"
224,"0,2"
1250,"1,2"
1874,3
306,4
1874,4
1432,3
306,0
441,3
524,3
688,0
1250,"2,3"
1874,3
988,3
224,3
272,3
1683,3
25,3
296,"0,1"
84,4
84,0
658,3
272,"0,2,3"
272,0
272,3
25,"1,3"
272,3
306,3
272,0
272,3
272,"0,1,4"
427,3
834,3
137,0
1370,"2,3"
137,3
978,4
1592,0
1592,3
1767,1
658,3
1340,"1,2"
1340,"2,3"
1340,3
1484,"2,3"
84,0
1484,"2,3"
910,"1,4"
1340,0
1484,3
1015,"2,4"
1340,3
1484,3
1140,"2,3"
1340,3
199,3
1340,"0,2"
1484,3
1180,3
910,3
1484,"1,4"
1340,4
1767,4
1484,3
1484,"0,1"
1484,3
1484,3
1339,3
337,0
1100,3
1340,"0,3,4"
1484,3
1484,"0,2"
92,"2,3"
1592,"2,3"
1340,3
25,3
658,3
1340,"0,3"
1484,3
1140,0
1484,4
1592,"2,3"
1300,3
1592,"0,3"
910,0
1432,3
1340,0
1340,3
1842,4
1484,0
1598,3
62,3
622,"2,3"
1340,0
1888,4
1484,"0,3"
1210,0
660,4
1340,4
272,"0,3"
1484,"0,3"
1592,"0,3"
1592,"0,3"
1446,4
575,0
1213,"2,3"
1599,0
1888,0
1767,"0,3,4"
1484,"0,3"
1592,"0,3"
1340,"0,1"
588,3
1690,"0,2,3"
1220,"2,3"
1592,2
1296,0
1340,"0,3"
385,"0,3"
1332,4
1484,3
910,4
910,0
1484,3
1592,0
1484,0
1213,0
1057,"1,2"
22,"2,3"
1648,"2,3"
1484,3
1157,0
1157,0
593,3
593,3
405,0
678,3
762,"3,4"
1213,3
658,3
25,3
593,3
1136,3
224,3
593,3
379,3
1157,"3,4"
500,0
1157,4
224,3
368,1
84,"0,3"
821,3
25,3
1435,3
1491,3
332,"1,2"
693,3
84,3
1659,3
163,"3,4"
379,"2,3"
163,3
590,4
1592,3
1659,"2,3"
820,"2,3"
1659,3
1435,"0,4"
163,4
1659,"0,4"
1659,3
1092,3
1659,"1,4"
1435,"0,4"
1435,"2,3"
590,4
643,3
1659,3
1173,3
1659,0
1659,0
1659,0
137,3
811,0
1414,1
1659,"1,3"
1594,3
1210,"2,3"
163,"2,3"
1435,0
1435,"0,3"
1080,"2,3"
743,3
1659,3
1034,4
684,0
163,"0,3"
1435,"0,1,4"
743,0
1034,"0,3"
1621,"0,4"
1764,0
1659,"2,3"
684,4
1034,"2,3"
1659,3
1659,"0,2"
163,"0,3"
1764,"0,4"
1315,0
1340,4
1034,"0,3"
684,4
684,"0,2"
122,3
743,"0,3"
743,"0,3"
743,3
684,1
289,"0,3"
84,"0,3"
762,"0,4"
1034,"0,4"
1414,"0,4"
743,"2,3"
743,0
1173,"0,4"
702,"0,3"
658,4
901,4
1121,"0,4"
1116,3
743,"0,4"
833,3
684,3
224,3
61,"0,4"
681,"0,3"
1659,3
1764,4
337,3
1764,3
693,"2,3"
84,1
84,0
1221,"3,4"
1764,"0,1"
1764,3
1221,3
1551,"0,3"
1808,3
1221,"2,3"
1362,3
1221,"1,3"
1551,3
1221,"0,2,3"
1221,"1,3"
1551,3
1221,3
1221,2
1551,3
1362,1
1767,3
684,"1,3"
978,3
1760,3
429,"0,1,4"
268,3
1362,3
1551,3
1221,"0,3"
1551,3
148,3
1417,3
1221,0
1221,"1,3"
1221,4
1362,3
1614,"2,3"
1221,3
684,"3,4"
1221,3
30,4
1991,3
1221,3
616,2
616,3
342,"0,3"
342,"0,3"
590,3
616,3
1126,"0,3"
684,3
1015,"0,3"
1590,"1,3"
2030,"0,1,4"
342,"2,4"
1221,"0,3"
475,3
929,"1,3,4"
1905,3
419,3
1059,"0,3,4"
1790,3
1221,3
899,0
84,3
186,"0,1"
585,"2,3"
84,"0,4"
1148,"2,3"
21,"3,4"
93,"0,1"
13,"1,4"
585,"1,4"
500,"0,1"
2072,0
585,0
616,"1,3"
1808,1
735,0
61,"0,1"
84,"0,3"
342,"0,4"
1043,"2,3"
585,0
616,"0,1"
357,0
1315,"0,1"
585,"0,2"
61,3
1165,"0,1"
1929,0
1117,3
1117,0
928,0
914,4
86,4
743,0
506,4
691,3
691,"0,3"
524,0
1767,2
691,3
1117,0
1370,"0,1"
1370,4
691,0
928,0
691,4
928,4
928,1
928,3
1813,3
1117,3
1920,"0,3"
61,3
928,"3,4"
928,3
84,3
1500,3
1116,4
1362,3
392,3
928,3
305,2
585,3
928,3
169,3
305,3
202,3
305,3
658,3
202,3
305,3
925,3
305,3
441,4
305,4
202,3
1551,3
1213,"3,4"
500,"0,2,3"
1439,3
305,3
305,3
585,2
305,"2,3"
1905,3
342,3
1034,3
202,4
61,"3,4"
1621,3
84,3
305,4
1362,3
1656,3
279,3
2014,3
1656,"3,4"
1515,0
1261,3
1100,"0,2"
1029,3
1451,3
1451,"0,4"
961,3
1656,0
338,"3,4"
338,3
202,"0,1"
500,4
350,3
338,3
928,"3,4"
141,3
75,3
1999,3
305,3
305,3
1414,"0,4"
1656,"2,3"
371,"2,3"
1401,3
222,3
407,"3,4"
899,"3,4"
492,"3,4"
180,3
1362,"0,4"
1184,"0,4"
590,0
590,3
407,3
1191,3
1766,3
998,3
1059,"3,4"
2009,3
407,4
1522,3
492,3
1126,3
475,"0,3"
407,2
929,"0,4"
1184,3
262,"3,4"
1659,0
407,"0,3"
1200,"3,4"
121,3
1200,3
1200,3
40,3
40,4
1808,"3,4"
40,3
928,3
1560,"0,4"
1459,"3,4"
1475,"1,3"
702,"0,3"
135,"1,3"
407,"2,3"
40,3
1200,"0,4"
1200,3
40,3
40,"3,4"
144,"2,3"
1956,0
111,3
111,"1,3"
4,3
111,"0,2"
965,"0,3"
1956,"2,3"
111,"0,3"
111,3
61,"0,3"
1936,"3,4"
1956,"0,4"
1936,3
1475,3
1956,"0,4"
111,"0,3"
1956,3
111,"2,3"
111,3
1936,"0,3"
111,4
111,"3,4"
1956,4
1361,3
965,3
1956,"3,4"
111,"3,4"
1099,"3,4"
40,"3,4"
1936,3
111,3
965,3
1838,"3,4"
1956,4
599,"2,3"
619,"2,3"
582,"2,3"
1936,"1,3"
111,3
111,3
61,3
965,3
1956,3
1936,3
1966,4
1956,3
111,"3,4"
111,3
965,3
135,3
111,"0,1"
1316,3
928,3
111,3
691,3
111,2
1702,"0,1"
965,3
779,0
1847,3
563,3
407,"2,4"
1315,3
1936,"2,4"
111,3
965,"2,3"
1956,3
1956,3
1905,0
1956,3
1956,"2,4"
691,3
1210,0
580,3
111,"2,4"
305,"2,4"
965,3
965,3
965,3
1956,3
691,3
691,3
762,3
599,3
1468,3
111,3
1956,0
111,3
965,4
121,"2,3"
61,0
111,0
1213,0
819,"3,4"
1451,"1,3"
470,3
691,3
1956,3
965,3
289,3
338,3
965,0
1956,3
1317,0
1317,"3,4"
1317,3
61,3
965,3
1317,3
486,3
691,3
965,3
1219,0
1777,3
1219,"2,4"
901,3
978,3
691,3
1317,3
111,"2,4"
965,3
163,0
789,3
1317,3
1219,3
1317,3
451,3
1777,0
22,3
442,"2,4"
1903,0
1777,3
1845,3
691,3
978,"2,4"
1835,0
691,3
1777,3
1012,3
84,3
753,3
1777,3
1315,"0,4"
1256,3
796,0
1317,3
886,3
1256,0
1256,"2,4"
1256,3
1256,3
220,"2,4"
305,3
753,0
1256,3
1261,"2,4"
790,"3,4"
1315,"2,3"
22,"2,4"
22,"2,4"
22,3
1219,3
753,3
1956,3
753,0
753,3
753,3
427,"0,4"
643,"2,3"
753,0
1256,3
1261,3
492,"2,4"
220,3
111,0
1317,"0,4"
407,3
220,3
220,"2,4"
1317,3
1213,3
1475,3
1184,3
1080,3
1770,"2,4"
1912,"2,4"
1912,"2,4"
151,"2,4"
1912,"2,4"
151,"2,4"
1912,3
735,0
1912,3
1912,"2,4"
1770,"3,4"
1912,"2,4"
151,3
1912,3
267,"2,4"
1317,4
151,0
151,0
1912,3
1912,"0,3"
1019,3
1912,3
1912,3
1912,0
1912,3
1912,3
1912,0
1912,3
267,4
1912,"2,4"
830,"2,4"
22,3
267,"1,3"
267,"3,4"
1770,"0,4"
1256,3
1912,3
1912,0
1256,"0,2"
1840,3
978,3
1912,"0,2"
1912,0
1912,4
1912,0
151,"0,2"
1912,"0,4"
1770,0
1770,3
1912,"0,3"
1912,4
1912,"0,2"
1912,3
1912,"0,4"
1912,3
1770,"0,2"
1621,"0,4"
151,3
1770,"0,4"
1912,"0,4"
737,3
151,0
151,"0,4"
1912,4
1697,"2,4"
735,"2,3"
1912,4
151,"0,4"
1912,3
1770,"0,3"
492,"0,3"
1912,"0,4"
1912,"0,3"
151,"0,4"
1912,0
1912,"0,4"
1912,1
1912,"0,3"
1912,3
151,3
151,3
151,"0,3"
151,3
151,4
1912,"0,4"
1770,0
1912,"0,2"
151,"0,4"
1256,"0,3"
151,"0,3"
841,"0,4"
1012,0
151,3
796,"0,4"
267,0
267,0
1912,0
122,"0,3"
1446,"2,3"
1912,"2,3"
1912,3
419,"2,4"
1912,4
2035,"0,4"
419,3
1912,"3,4"
643,"3,4"
151,"3,4"
151,"0,3"
1897,4
560,3
1256,"3,4"
492,3
800,3
800,3
2035,3
800,0
1200,"3,4"
800,"1,3"
1976,"0,4"
800,3
800,"3,4"
363,0
800,3
800,4
800,4
800,4
800,0
800,4
800,"0,1,4"
2014,"0,1,4"
1798,3
800,3
92,4
1926,4
800,4
800,0
800,3
800,"3,4"
2035,4
1798,3
800,0
800,3
800,"2,3"
363,0
800,0
800,0
800,0
1976,0
1315,0
363,3
800,0
800,4
1798,4
800,"2,3"
1798,3
800,3
800,3
800,"0,2"
492,"0,2"
492,4
800,3
800,3
800,3
1976,3
800,4
800,3
363,4
800,3
800,3
800,3
1738,4
2035,4
754,"3,4"
1976,4
800,3
800,3
800,4
151,4
800,4
800,4
800,"0,4"
800,3
800,3
610,"2,3"
800,3
1173,4
800,4
800,3
800,3
800,3
800,4
1178,3
800,4
84,4
492,3
2035,3
1798,4
800,"2,3"
492,"3,4"
800,3
492,2
2035,3
800,3
2035,4
492,"2,4"
492,0
800,"3,4"
492,4
492,"0,2"
774,"1,3"
363,3
492,"0,4"
800,3
1543,"2,3"
1976,3
800,4
1798,4
800,"0,2"
800,"3,4"
800,0
1003,0
2035,4
1828,"0,2"
800,3
500,"2,3"
848,"2,3"
800,"2,3"
800,0
800,"2,3"
305,"0,2"
1315,"0,2"
492,0
1571,0
542,0
542,"0,2"
492,"0,1"
542,2
492,"0,3"
929,"0,2"
1118,"3,4"
2071,0
542,"0,2"
1912,3
250,3
1912,3
542,"0,3"
463,"1,3"
800,3
542,3
1383,3
492,"0,3"
1364,"0,3"
660,"0,3"
1118,"0,3"
542,"0,3"
542,0
492,3
1770,"0,3"
2035,3
1505,"0,3"
1770,"0,3"
1770,"0,3"
1198,3
542,0
901,"0,3"
1685,3
599,"0,3"
151,"0,3"
1383,"0,3"
1505,3
1926,"0,3"
1907,"0,3"
1256,"0,3"
1256,0
1793,"0,3"
826,"0,3"
1317,"0,3"
1256,"0,3"
1012,"0,2"
800,"0,3"
311,"0,3"
1698,"0,3"
1698,0
1698,3
1100,"0,3"
28,"1,2"
63,0
1505,4
1842,"0,2"
1907,"0,3"
363,3
1697,3
1383,3
1976,"0,2"
1383,3
497,3
1982,3
500,3
500,1
1698,"0,3"
1698,3
311,"0,3"
311,3
311,3
497,0
1698,0
1907,"0,3"
311,"0,3"
1698,3
497,3
1261,"1,3"
1770,0
1656,1
192,3
497,"0,2"
497,3
497,0
1057,3
497,3
497,3
544,3
1770,3
311,3
311,3
84,"2,4"
1698,3
1698,3
1698,"0,3"
451,3
451,3
1411,"0,3"
2035,"1,2"
427,3
1919,3
311,3
1919,"1,2"
118,"2,3"
1919,2
1919,3
1698,3
118,3
118,3
1870,4
118,"0,1"
463,3
1919,3
279,3
279,3
924,3
118,3
1505,3
1698,3
1919,3
1044,"2,4"
1919,4
84,3
1919,4
118,"0,2"
118,0
599,3
1956,"2,3,4"
1919,"0,2,3"
118,3
1044,3
1870,"0,4"
118,3
118,3
1919,3
1919,"2,3"
118,3
84,3
1044,3
1044,3
1870,0
1302,0
470,"2,3"
1919,4
1919,3
118,3
151,3
633,3
1870,3
118,3
698,3
311,3
480,3
369,3
1698,3
1505,3
1919,3
1993,3
1919,3
311,3
40,3
1139,0
1870,3
497,3
1116,3
800,3
1444,3
32,3
1139,3
1656,3
84,3
84,0
84,0
497,3
84,3
1124,3
1139,3
1200,3
1444,4
477,0
1874,3
1173,3
1212,3
1742,3
1139,3
965,3
1444,3
1139,3
1698,3
1007,3
1698,3
1742,3
1037,3
1745,3
1690,3
1745,3
1911,3
1911,"0,2,3"
1911,3
1911,3
1911,3
1770,0
1871,3
1911,3
1446,3
1911,0
1911,3
1911,3
257,0
1911,"0,4"
1690,3
1911,3
1911,3
1911,4
1933,4
1911,"3,4"
1911,3
1911,3
257,3
1911,3
1911,3
1911,3
1911,0
1124,3
1911,3
1911,3
1911,3
257,3
693,0
1434,0
1976,3
385,3
1911,3
1905,3
168,3
1570,3
285,3
1938,0
168,3
1938,3
168,"1,3"
2071,3
442,3
1302,0
1911,3
1912,3
1570,3
257,3
257,3
424,0
1911,1
1938,3
168,3
1590,3
231,4
1816,3
1024,3
1129,3
257,3
1080,3
1938,3
1938,0
1938,3
1912,3
1912,3
151,2
1841,3
1507,3
1938,0
1938,3
424,"0,1"
693,"0,1"
168,3
1989,"2,3"
1570,3
1905,3
168,3
693,3
735,3
884,"2,4"
1938,3
1570,3
1570,3
1938,3
1351,3
844,0
1938,3
1938,3
1029,"2,3"
1871,3
1871,0
168,3
168,"1,3"
1938,3
1570,3
54,"2,3"
1871,"2,3"
279,3
1043,3
257,3
1938,3
14,"0,1"
658,0
544,3
1361,3
1243,"0,3"
1938,1
828,0
2025,"0,2"
1570,3
168,3
84,3
1938,"3,4"
978,"2,3"
890,3
224,3
497,0
1100,"2,3"
1925,3
821,3
1666,3
1666,3
1935,3
1935,0
1666,0
1666,0
1935,3
1666,"2,4"
1666,3
1935,0
1005,"0,1"
1666,3
1666,4
1666,1
1935,0
1666,3
1935,3
1666,3
1666,"0,2,3"
1935,2
1666,2
1935,2
1666,3
1666,3
1529,"2,3"
717,4
1935,3
1666,"0,1,4"
1666,4
1666,0
1666,4
1976,4
1529,"0,2"
1666,4
1666,2
1666,3
1935,2
1147,2
1666,0
1666,4
1666,4
1666,"0,2"
1935,4
1935,4
1666,4
1666,"2,3"
599,"2,4"
1666,"1,2"
1666,"0,2"
954,0
1525,"1,3"
1666,2
1666,2
1529,2
1666,2
1666,0
1363,3
1666,"2,3"
1929,3
208,3
1666,"0,4"
1116,4
1505,"0,2,3"
1666,0
1666,3
311,3
1383,2
1870,3
1935,"1,3"
1666,"1,2"
1935,3
705,3
1666,"2,3"
1666,3
1529,"0,3"
1666,"2,3"
1666,"2,3"
1666,"2,3"
1666,"1,3"
1974,3
1666,3
1974,3
1935,"1,3"
419,3
1666,"2,3"
1666,"2,3"
1666,"0,3"
1666,"0,4"
1444,"0,4"
1080,"2,3"
1666,"0,2,3"
63,4
1213,3
1871,"0,3"
716,3
1666,"0,3"
1666,3
1151,3
1666,0
283,"3,4"
2071,3
1666,3
1935,3
1935,3
32,"0,3"
1935,0
1935,3
1935,3
1015,4
1697,3
1871,"2,3"
1919,3
1935,"2,3"
1770,"1,3"
541,3
1919,3
1935,"1,3"
1666,3
1919,3
619,3
1015,3
1919,0
521,"1,3"
1919,3
1770,3
1919,"2,3"
1185,3
1185,"1,3"
1919,3
901,3
1920,3
1919,3
1666,3
1919,"1,3"
519,3
1919,4
1919,3
1213,3
1666,0
1919,3
1857,0
1919,0
1935,0
901,3
1666,3
1191,3
1919,2
1122,"1,2,3"
1935,"0,3"
978,3
24,"0,4"
800,"0,4"
1666,"0,4"
22,3
1300,"0,3"
1666,"1,3"
1666,"1,2,3"
1213,"0,4"
1645,"0,4"
1770,"0,4"
1666,"0,4"
1564,"0,4"
834,"2,3"
1059,"0,3"
1529,3
550,"0,1"
1213,"0,4"
1871,"0,4"
1666,"0,4"
1088,0
737,3
1317,"0,4"
387,"1,3"
419,"0,4"
84,"0,4"
1935,"0,4"
1929,"0,4"
1213,"0,4"
1666,"0,4"
1213,3
1529,"2,3"
1529,"0,4"
1529,"2,3"
1666,"0,4"
800,"0,4"
925,"0,4"
670,"0,4"
767,"0,4"
419,"0,4"
1173,"2,3"
1666,"0,4"
800,3
1666,"0,4"
1351,1
144,"1,2,3"
555,"2,3"
800,"0,4"
1529,3
2067,"0,3"
2067,"1,2,3"
124,"0,3"
1838,"1,2,3"
1706,3
1706,"0,2"
1706,3
2067,3
84,"0,3"
279,0
2067,"0,4"
500,"0,4"
258,3
1494,"0,4"
258,"0,4"
258,"2,3"
258,"0,4"
2,3
648,"0,2"
1706,"0,2"
1706,"0,4"
595,0
258,"0,4"
58,"0,4"
385,3
258,"0,2"
258,"2,3"
1351,"2,3"
84,"0,4"
1553,4
258,"0,4"
1207,"3,4"
493,4
1806,"0,4"
1808,0
871,3
1706,3
1706,3
1706,3
1706,3
1553,3
552,3
1784,"0,3"
705,3
30,"0,3"
1021,"1,3"
1919,3
714,3
1976,3
1527,3
1891,3
800,3
1527,3
1023,3
778,3
1706,"0,4"
1023,"2,3"
871,3
693,4
1023,3
1023,4
901,3
2067,3
799,3
800,3
2014,"3,4"
84,3
732,4
735,3
465,3
1447,3
1396,3
21,"0,1"
871,4
1553,3
1659,4
1659,3
901,3
1553,0
229,3
484,0
833,3
48,3
1553,0
1919,3
1361,"1,2"
84,3
1321,3
84,"0,3"
1527,3
258,3
2035,"0,3"
1240,3
1666,"2,3"
1553,3
1553,"2,3"
1323,3
148,3
148,2
716,3
28,3
148,"0,3"
148,"2,3"
148,3
1239,"0,2"
1192,4
1784,"0,2"
1239,3
1239,3
349,3
1239,3
185,0
1239,"2,3"
185,"0,1,4"
682,3
1239,3
1239,"2,3"
682,3
1239,3
1239,3
1239,3
1239,"0,2"
1770,3
682,"2,3"
1239,3
1871,3
185,3
1239,3
682,"0,2"
1239,3
778,4
928,3
1239,1
1239,0
682,"2,3"
1608,3
1963,"0,2"
1956,0
1858,"0,2"
1239,3
1239,"3,4"
1116,3
1032,0
716,"0,2"
716,3
1116,"0,2"
1239,3
1239,1
148,"0,3"
1475,"0,2"
128,3
423,3
1570,0
2012,3
2012,0
1045,2
423,3
19,3
128,"0,3"
2012,"0,2"
2012,"0,2"
2012,"0,3"
2012,3
2012,3
901,"0,4"
423,"0,3"
978,4
1673,4
2012,"0,3"
2012,3
2012,3
628,"0,4"
1919,3
2012,3
613,3
2012,3
2012,"0,4"
2012,"2,3"
2012,"2,3"
2012,3
2012,"2,3"
1239,3
732,"2,3"
2012,3
84,3
2012,3
2012,3
2012,3
2012,"2,3"
2012,3
2012,3
901,3
2012,3
1045,"2,3"
2012,"2,3"
443,3
128,"2,3"
185,3
2012,3
1045,"2,3"
423,3
128,"2,3"
423,0
128,"2,3"
1045,3
610,"2,3"
79,"0,2"
79,"0,2"
1661,3
1661,3
423,3
1040,3
2012,3
2012,3
1024,"0,4"
2012,"2,3"
2012,3
185,"0,4"
800,3
1695,"0,4"
2012,3
1151,3
810,3
810,"2,3"
2012,"0,3"
1600,3
2012,3
2012,2
1239,"2,3"
1092,"2,3"
84,3
1685,"3,4"
2012,"2,3"
348,3
2012,"2,3"
1672,3
821,3
1821,3
419,3
1618,3
1618,3
1618,3
1618,4
1618,"2,3"
1618,3
1618,1
1618,"0,3"
1482,4
63,"2,4"
1618,"2,3"
1618,"2,3"
1618,4
1618,3
1618,3
1618,"0,3"
1618,4
1151,3
1618,3
2012,3
84,4
1618,4
1953,0
1618,4
1953,4
1618,4
1618,3
1618,"2,3"
1618,3
617,"2,3"
1618,"0,4"
1953,"2,3"
1618,4
1618,"2,3"
1618,"0,3"
1618,3
1123,3
1953,"0,3"
1618,"0,3"
988,"2,4"
1618,3
419,"1,4"
1618,"0,1,2"
1116,4
1618,3
1618,0
1642,"2,3"
1618,"0,3"
693,"0,3"
297,3
1618,"0,3"
1482,3
1618,4
1618,"0,3"
445,4
1618,4
84,4
1618,4
901,"2,3"
1618,4
1618,"0,3"
1475,"0,3"
978,"1,3,4"
1618,4
423,"0,1"
1156,3
1697,"2,3"
1775,4
32,"2,3"
499,4
1618,"0,3"
1618,"2,3"
1213,2
1618,3
1200,"0,3"
1909,0
500,4
1618,"0,2"
1618,4
1435,3
1659,3
1618,0
1901,4
533,"0,3"
1901,"0,3"
84,0
1901,3
1901,4
1901,"2,3"
1901,"0,1"
533,4
1239,0
349,2
1618,3
441,3
1529,3
732,"0,2,3"
1659,3
533,2
1968,4
533,4
156,3
1618,3
1100,"0,3"
533,3
1901,4
533,"0,2"
1901,1
1504,4
975,3
533,"0,3"
1901,3
927,3
419,3
1901,"0,3"
1191,"0,3"
1988,1
622,4
1318,3
1618,"0,2"
1618,"0,1,4"
975,"0,3"
571,4
571,3
975,3
1901,3
1505,3
975,4
